DATE,TAVG,TMAX,TMIN
1979-11-01,-0.913333333333333,0.576666666666667,-2.50333333333333
1979-12-01,-5.65806451612903,-3.30967741935484,-8.68064516129032
1980-01-01,-11.3129032258065,-7.54193548387097,-14.5032258064516
1980-02-01,-7.15172413793104,-4.02068965517241,-10.4
1980-03-01,-6.37096774193548,-1.84193548387097,-10.9774193548387
1980-04-01,5.84666666666667,10.0866666666667,1.89
1980-05-01,8.37096774193548,12.6612903225806,4.53225806451613
1980-06-01,17.87,23.1966666666667,12.3633333333333
1980-07-01,17.2,21.6032258064516,13.3129032258065
1980-08-01,14.7096774193548,18.6483870967742,11.3
1980-09-01,10.5366666666667,14.6333333333333,6.79
1980-10-01,5.19032258064516,8.47096774193548,2.06774193548387
1980-11-01,-2.04,0.2,-4.59333333333333
1980-12-01,-4.24838709677419,-1.7,-6.7
1981-01-01,-5.39354838709678,-3.29354838709677,-7.53225806451613
1981-02-01,-4.90714285714286,-2.2,-7.68928571428571
1981-03-01,-3.13548387096774,0.706451612903226,-6.78709677419355
1981-04-01,3.34,7.61666666666667,-0.266666666666667
1981-05-01,14.0193548387097,20,8.01290322580645
1981-06-01,19.8133333333333,25.2533333333333,14.2766666666667
1981-07-01,21.5129032258065,27.2193548387097,15.5548387096774
1981-08-01,17.3967741935484,22.1741935483871,13.0677419354839
1981-09-01,10.8166666666667,14.7766666666667,7.77666666666667
1981-10-01,7.80645161290323,11.0258064516129,4.61290322580645
1981-11-01,-0.583333333333333,0.73,-1.90666666666667
1981-12-01,-3.50967741935484,-1.43548387096774,-5.68387096774193
1982-01-01,-10.158064516129,-7.02258064516129,-13.6483870967742
1982-02-01,-8.79285714285714,-4.76071428571429,-12.5392857142857
1982-03-01,-0.648387096774194,2.80967741935484,-3.9741935483871
1982-04-01,5.33666666666667,9.51333333333333,1.47333333333333
1982-05-01,11.9774193548387,16.4645161290323,7.30645161290323
1982-06-01,13.8566666666667,18.7133333333333,9.30333333333333
1982-07-01,18.4,22.9096774193548,13.7903225806452
1982-08-01,16.6451612903226,21.5774193548387,12.4483870967742
1982-09-01,11.7533333333333,16.23,7.62333333333333
1982-10-01,4.06451612903226,6.83870967741935,1.23225806451613
1982-11-01,2.03333333333333,4.22,-0.0333333333333333
1982-12-01,-1.13548387096774,0.803225806451613,-3
1983-01-01,-3.96774193548387,-1.83870967741935,-6.34838709677419
1983-02-01,-6.87857142857143,-4.30357142857143,-9.80714285714286
1983-03-01,-1.40322580645161,2.4,-4.8
1983-04-01,9.29,13.7,5.47666666666667
1983-05-01,15.6129032258065,20.7290322580645,10.1354838709677
1983-06-01,14.55,19.2933333333333,10.11
1983-07-01,17.9387096774194,22.5870967741935,13.9129032258065
1983-08-01,16.0322580645161,20.8032258064516,11.4096774193548
1983-09-01,12.4133333333333,17.2733333333333,8.04333333333333
1983-10-01,6.2,9.15483870967742,3.3
1983-11-01,-1.46666666666667,1.21333333333333,-3.99
1983-12-01,-3.18064516129032,-1.2258064516129,-5.26451612903226
1984-01-01,-4.40967741935484,-2.30967741935484,-6.65161290322581
1984-02-01,-10.2689655172414,-6.57241379310345,-13.7551724137931
1984-03-01,-2.35483870967742,0.551612903225806,-5.26451612903226
1984-04-01,7.46666666666667,12.48,2.41666666666667
1984-05-01,15.9709677419355,21.6193548387097,10.4612903225806
1984-06-01,15.59,20.4933333333333,10.6833333333333
1984-07-01,17.5677419354839,22.1258064516129,13.1645161290323
1984-08-01,15.1258064516129,20.058064516129,10.8258064516129
1984-09-01,12.41,16.48,8.87666666666667
1984-10-01,6.8,9.94516129032258,4.11290322580645
1984-11-01,-3.54333333333333,-0.62,-5.90666666666667
1984-12-01,-9.59032258064516,-6.97741935483871,-11.9741935483871
1985-01-01,-10.0129032258065,-6.39677419354839,-13.9774193548387
1985-02-01,-14.0142857142857,-9.82142857142857,-17.9857142857143
1985-03-01,-3.06774193548387,0.716129032258064,-6.79677419354839
